cluster_alias,cluster,supertype,subclass,class,neurotransmitter,n_cells,mean_Kif13a,median_Kif13a,fraction_expressing
1619,1712 AHN Onecut3 Gaba_3,0458 AHN Onecut3 Gaba_3,100 AHN Onecut3 Gaba,12 HY GABA,GABA,1,6.689348,6.689348,1.0
1625,1701 AHN Onecut3 Gaba_1,0456 AHN Onecut3 Gaba_1,100 AHN Onecut3 Gaba,12 HY GABA,GABA,1,5.6780233,5.6780233,1.0
1628,1703 AHN Onecut3 Gaba_1,0456 AHN Onecut3 Gaba_1,100 AHN Onecut3 Gaba,12 HY GABA,GABA,1,6.743837,6.743837,1.0
1634,1666 AHN-SBPV-PVHd Pdrm12 Gaba_4,0449 AHN-SBPV-PVHd Pdrm12 Gaba_4,098 AHN-SBPV-PVHd Pdrm12 Gaba,12 HY GABA,GABA,2,6.42161,6.42161,1.0
1654,1690 SBPV-PVa Six6 Satb2 Gaba_2,0454 SBPV-PVa Six6 Satb2 Gaba_2,099 SBPV-PVa Six6 Satb2 Gaba,12 HY GABA,GABA,1,5.4030557,5.4030557,1.0
1663,1719 ZI Pax6 Gaba_1,0459 ZI Pax6 Gaba_1,101 ZI Pax6 Gaba,12 HY GABA,GABA,1,6.439212,6.439212,1.0
1690,1759 ZI Pax6 Gaba_7,0465 ZI Pax6 Gaba_7,101 ZI Pax6 Gaba,12 HY GABA,GABA,2,5.4104548,5.4104548,1.0
1702,1743 ZI Pax6 Gaba_4,0462 ZI Pax6 Gaba_4,101 ZI Pax6 Gaba,12 HY GABA,GABA,1,6.1837816,6.1837816,1.0
1712,1750 ZI Pax6 Gaba_5,0463 ZI Pax6 Gaba_5,101 ZI Pax6 Gaba,12 HY GABA,GABA,1,0.0,0.0,0.0
1715,1764 ZI Pax6 Gaba_7,0465 ZI Pax6 Gaba_7,101 ZI Pax6 Gaba,12 HY GABA,GABA,2,6.6372776,6.6372776,1.0
