cluster_alias,cluster,supertype,subclass,class,neurotransmitter,n_cells,mean_Kif13a,median_Kif13a,fraction_expressing
24720,4913 MY Lhx1 Gly-Gaba_5,1093 MY Lhx1 Gly-Gaba_5,285 MY Lhx1 Gly-Gaba,27 MY GABA,GABA-Glyc,33,4.9653563,6.0534077,0.8181818181818182
24727,4914 MY Lhx1 Gly-Gaba_5,1093 MY Lhx1 Gly-Gaba_5,285 MY Lhx1 Gly-Gaba,27 MY GABA,GABA-Glyc,138,4.9668856,5.7636766,0.8478260869565217
24730,4876 MY Lhx1 Gly-Gaba_2,1090 MY Lhx1 Gly-Gaba_2,285 MY Lhx1 Gly-Gaba,27 MY GABA,GABA-Glyc,10,5.8996115,6.080743,1.0
24738,4877 MY Lhx1 Gly-Gaba_2,1090 MY Lhx1 Gly-Gaba_2,285 MY Lhx1 Gly-Gaba,27 MY GABA,GABA-Glyc,15,3.56625,5.05952,0.6
24739,4878 MY Lhx1 Gly-Gaba_2,1090 MY Lhx1 Gly-Gaba_2,285 MY Lhx1 Gly-Gaba,27 MY GABA,GABA-Glyc,23,5.2094975,5.717004,0.9130434782608695
24740,4879 MY Lhx1 Gly-Gaba_2,1090 MY Lhx1 Gly-Gaba_2,285 MY Lhx1 Gly-Gaba,27 MY GABA,GABA-Glyc,8,6.3869,6.4392333,1.0
24741,4852 MY Lhx1 Gly-Gaba_1,1089 MY Lhx1 Gly-Gaba_1,285 MY Lhx1 Gly-Gaba,27 MY GABA,GABA-Glyc,8,6.3911595,6.6787577,1.0
24742,4853 MY Lhx1 Gly-Gaba_1,1089 MY Lhx1 Gly-Gaba_1,285 MY Lhx1 Gly-Gaba,27 MY GABA,GABA-Glyc,5,4.2109785,6.612292,0.6
24744,4854 MY Lhx1 Gly-Gaba_1,1089 MY Lhx1 Gly-Gaba_1,285 MY Lhx1 Gly-Gaba,27 MY GABA,GABA-Glyc,66,5.2347136,5.8558426,0.8636363636363636
24746,4855 MY Lhx1 Gly-Gaba_1,1089 MY Lhx1 Gly-Gaba_1,285 MY Lhx1 Gly-Gaba,27 MY GABA,GABA-Glyc,4,4.898941,6.313056,0.75
24747,4856 MY Lhx1 Gly-Gaba_1,1089 MY Lhx1 Gly-Gaba_1,285 MY Lhx1 Gly-Gaba,27 MY GABA,GABA-Glyc,3,3.5459824,4.9753165,0.6666666666666666
34123,4904 MY Lhx1 Gly-Gaba_4,1092 MY Lhx1 Gly-Gaba_4,285 MY Lhx1 Gly-Gaba,27 MY GABA,GABA-Glyc,19,4.1552076,5.280858,0.7368421052631579
34136,4905 MY Lhx1 Gly-Gaba_4,1092 MY Lhx1 Gly-Gaba_4,285 MY Lhx1 Gly-Gaba,27 MY GABA,GABA-Glyc,36,4.783405,5.6311536,0.8055555555555556
34137,4906 MY Lhx1 Gly-Gaba_4,1092 MY Lhx1 Gly-Gaba_4,285 MY Lhx1 Gly-Gaba,27 MY GABA,GABA-Glyc,24,3.649334,5.290884,0.625
34138,4907 MY Lhx1 Gly-Gaba_4,1092 MY Lhx1 Gly-Gaba_4,285 MY Lhx1 Gly-Gaba,27 MY GABA,GABA-Glyc,12,6.587563,6.367956,1.0
34139,4915 MY Lhx1 Gly-Gaba_5,1093 MY Lhx1 Gly-Gaba_5,285 MY Lhx1 Gly-Gaba,27 MY GABA,GABA-Glyc,13,5.3779473,5.636681,0.9230769230769231
34140,4926 MY Lhx1 Gly-Gaba_9,1097 MY Lhx1 Gly-Gaba_9,285 MY Lhx1 Gly-Gaba,27 MY GABA,GABA-Glyc,20,3.5351498,5.1828384,0.6
34141,4916 MY Lhx1 Gly-Gaba_5,1093 MY Lhx1 Gly-Gaba_5,285 MY Lhx1 Gly-Gaba,27 MY GABA,GABA-Glyc,27,5.313036,5.4838552,0.9259259259259259
34142,4917 MY Lhx1 Gly-Gaba_5,1093 MY Lhx1 Gly-Gaba_5,285 MY Lhx1 Gly-Gaba,27 MY GABA,GABA-Glyc,19,4.13218,5.4261775,0.6842105263157895
34143,4927 MY Lhx1 Gly-Gaba_9,1097 MY Lhx1 Gly-Gaba_9,285 MY Lhx1 Gly-Gaba,27 MY GABA,GABA-Glyc,27,4.9207196,5.82878,0.8518518518518519
34144,4880 MY Lhx1 Gly-Gaba_2,1090 MY Lhx1 Gly-Gaba_2,285 MY Lhx1 Gly-Gaba,27 MY GABA,GABA-Glyc,31,4.261646,5.2231545,0.7741935483870968
34145,4881 MY Lhx1 Gly-Gaba_2,1090 MY Lhx1 Gly-Gaba_2,285 MY Lhx1 Gly-Gaba,27 MY GABA,GABA-Glyc,21,5.4995437,6.305839,0.8571428571428571
34147,4925 MY Lhx1 Gly-Gaba_8,1096 MY Lhx1 Gly-Gaba_8,285 MY Lhx1 Gly-Gaba,27 MY GABA,GABA-Glyc,11,3.9356344,4.7612066,0.7272727272727273
