cluster_alias,cluster,supertype,subclass,class,neurotransmitter,n_cells,mean_Kif13a,median_Kif13a,fraction_expressing
3497,3657 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_4,0837 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_4,203 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba,20 MB GABA,GABA,64,4.175314,5.37427,0.71875
3498,3651 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_3,0836 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_3,203 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba,20 MB GABA,GABA,38,4.7565207,5.6648912,0.7894736842105263
3499,3652 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_3,0836 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_3,203 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba,20 MB GABA,GABA,26,5.166676,5.833726,0.8461538461538461
3527,3694 SC-PAG Lef1 Emx2 Gaba_3,0845 SC-PAG Lef1 Emx2 Gaba_3,205 SC-PAG Lef1 Emx2 Gaba,20 MB GABA,GABA,1,0.0,0.0,0.0
3581,3670 SC Otx2 Gcnt4 Gaba_1,0841 SC Otx2 Gcnt4 Gaba_1,204 SC Otx2 Gcnt4 Gaba,20 MB GABA,GABA,1,0.0,0.0,0.0
3584,3797 SCsg Gabrr2 Gaba_1,0872 SCsg Gabrr2 Gaba_1,213 SCsg Gabrr2 Gaba,20 MB GABA,GABA,253,4.3984227,5.689288,0.7035573122529645
3585,3798 SCsg Gabrr2 Gaba_1,0872 SCsg Gabrr2 Gaba_1,213 SCsg Gabrr2 Gaba,20 MB GABA,GABA,238,4.5721655,5.9861155,0.7184873949579832
3586,3799 SCsg Gabrr2 Gaba_1,0872 SCsg Gabrr2 Gaba_1,213 SCsg Gabrr2 Gaba,20 MB GABA,GABA,145,4.4250345,5.94879,0.696551724137931
3587,3800 SCsg Gabrr2 Gaba_1,0872 SCsg Gabrr2 Gaba_1,213 SCsg Gabrr2 Gaba,20 MB GABA,GABA,169,4.712522,5.984962,0.727810650887574
3588,3804 SCsg Gabrr2 Gaba_1,0872 SCsg Gabrr2 Gaba_1,213 SCsg Gabrr2 Gaba,20 MB GABA,GABA,16,5.1616144,6.0521393,0.8125
