cluster_alias,cluster,supertype,subclass,class,neurotransmitter,n_cells,mean_Kif13a,median_Kif13a,fraction_expressing
2271,2082 AVPV-MEPO-SFO Tbr1 Glut_2,0520 AVPV-MEPO-SFO Tbr1 Glut_2,116 AVPV-MEPO-SFO Tbr1 Glut,13 CNU-HYa Glut,Glut,1,0.0,0.0,0.0
2272,2083 AVPV-MEPO-SFO Tbr1 Glut_2,0520 AVPV-MEPO-SFO Tbr1 Glut_2,116 AVPV-MEPO-SFO Tbr1 Glut,13 CNU-HYa Glut,Glut,2,2.497774,2.497774,0.5
2273,2049 COAa-PAA-MEA Barhl2 Glut_8,0516 COAa-PAA-MEA Barhl2 Glut_8,114 COAa-PAA-MEA Barhl2 Glut,13 CNU-HYa Glut,Glut,12,1.4939457,0.0,0.25
2274,2078 AVPV-MEPO-SFO Tbr1 Glut_1,0519 AVPV-MEPO-SFO Tbr1 Glut_1,116 AVPV-MEPO-SFO Tbr1 Glut,13 CNU-HYa Glut,Glut,1,0.0,0.0,0.0
2275,2122 ADP-MPO Trp73 Glut_2,0528 ADP-MPO Trp73 Glut_2,118 ADP-MPO Trp73 Glut,13 CNU-HYa Glut,Glut,11,3.799259,5.0616493,0.6363636363636364
2278,2115 ADP-MPO Trp73 Glut_1,0527 ADP-MPO Trp73 Glut_1,118 ADP-MPO Trp73 Glut,13 CNU-HYa Glut,Glut,27,3.3096569,4.433943,0.5185185185185185
2279,2128 ADP-MPO Trp73 Glut_2,0528 ADP-MPO Trp73 Glut_2,118 ADP-MPO Trp73 Glut,13 CNU-HYa Glut,Glut,7,5.1356483,5.867498,0.8571428571428571
2281,2123 ADP-MPO Trp73 Glut_2,0528 ADP-MPO Trp73 Glut_2,118 ADP-MPO Trp73 Glut,13 CNU-HYa Glut,Glut,20,3.3795326,5.127238,0.55
2282,2124 ADP-MPO Trp73 Glut_2,0528 ADP-MPO Trp73 Glut_2,118 ADP-MPO Trp73 Glut,13 CNU-HYa Glut,Glut,25,4.848193,5.7673955,0.8
2283,2125 ADP-MPO Trp73 Glut_2,0528 ADP-MPO Trp73 Glut_2,118 ADP-MPO Trp73 Glut,13 CNU-HYa Glut,Glut,115,4.190354,5.354234,0.6782608695652174
2284,2126 ADP-MPO Trp73 Glut_2,0528 ADP-MPO Trp73 Glut_2,118 ADP-MPO Trp73 Glut,13 CNU-HYa Glut,Glut,16,3.7532558,5.66307,0.5625
2286,2111 LHA Barhl2 Glut_2,0525 LHA Barhl2 Glut_2,117 LHA Barhl2 Glut,13 CNU-HYa Glut,Glut,1,6.427017,6.427017,1.0
2288,2106 LHA Barhl2 Glut_2,0525 LHA Barhl2 Glut_2,117 LHA Barhl2 Glut,13 CNU-HYa Glut,Glut,1,0.0,0.0,0.0
2289,2107 LHA Barhl2 Glut_2,0525 LHA Barhl2 Glut_2,117 LHA Barhl2 Glut,13 CNU-HYa Glut,Glut,2,5.96556,5.96556,1.0
2290,2108 LHA Barhl2 Glut_2,0525 LHA Barhl2 Glut_2,117 LHA Barhl2 Glut,13 CNU-HYa Glut,Glut,2,5.3264713,5.3264713,1.0
2291,2095 AVPV-MEPO-SFO Tbr1 Glut_4,0522 AVPV-MEPO-SFO Tbr1 Glut_4,116 AVPV-MEPO-SFO Tbr1 Glut,13 CNU-HYa Glut,Glut,1,3.941201,3.941201,1.0
2292,2129 ADP-MPO Trp73 Glut_3,0529 ADP-MPO Trp73 Glut_3,118 ADP-MPO Trp73 Glut,13 CNU-HYa Glut,Glut,5,6.3800445,6.432643,1.0
2293,2132 ADP-MPO Trp73 Glut_3,0529 ADP-MPO Trp73 Glut_3,118 ADP-MPO Trp73 Glut,13 CNU-HYa Glut,Glut,9,3.5331478,5.5366254,0.5555555555555556
