cluster_alias,cluster,supertype,subclass,class,neurotransmitter,n_cells,mean_Kif13a,median_Kif13a,fraction_expressing
2227,2437 STN-PSTN Pitx2 Glut_2,0599 STN-PSTN Pitx2 Glut_2,135 STN-PSTN Pitx2 Glut,14 HY Glut,Glut,2,5.745085,5.745085,1.0
2228,2438 STN-PSTN Pitx2 Glut_2,0599 STN-PSTN Pitx2 Glut_2,135 STN-PSTN Pitx2 Glut,14 HY Glut,Glut,7,3.7466877,5.0786667,0.7142857142857143
2229,2431 STN-PSTN Pitx2 Glut_1,0598 STN-PSTN Pitx2 Glut_1,135 STN-PSTN Pitx2 Glut,14 HY Glut,Glut,8,4.6998787,4.8684635,0.875
2230,2456 STN-PSTN Pitx2 Glut_5,0602 STN-PSTN Pitx2 Glut_5,135 STN-PSTN Pitx2 Glut,14 HY Glut,Glut,9,5.298949,5.8670096,0.8888888888888888
2231,2432 STN-PSTN Pitx2 Glut_1,0598 STN-PSTN Pitx2 Glut_1,135 STN-PSTN Pitx2 Glut,14 HY Glut,Glut,21,6.1178765,6.6480045,0.9523809523809523
2232,2433 STN-PSTN Pitx2 Glut_1,0598 STN-PSTN Pitx2 Glut_1,135 STN-PSTN Pitx2 Glut,14 HY Glut,Glut,5,6.245284,6.7773623,1.0
2233,2434 STN-PSTN Pitx2 Glut_1,0598 STN-PSTN Pitx2 Glut_1,135 STN-PSTN Pitx2 Glut,14 HY Glut,Glut,22,5.015973,5.973526,0.8181818181818182
2234,2435 STN-PSTN Pitx2 Glut_1,0598 STN-PSTN Pitx2 Glut_1,135 STN-PSTN Pitx2 Glut,14 HY Glut,Glut,4,6.1782727,6.229859,1.0
2235,2447 STN-PSTN Pitx2 Glut_3,0600 STN-PSTN Pitx2 Glut_3,135 STN-PSTN Pitx2 Glut,14 HY Glut,Glut,7,3.185569,4.988591,0.5714285714285714
2236,2439 STN-PSTN Pitx2 Glut_2,0599 STN-PSTN Pitx2 Glut_2,135 STN-PSTN Pitx2 Glut,14 HY Glut,Glut,37,4.510262,5.493547,0.7567567567567568
2237,2440 STN-PSTN Pitx2 Glut_2,0599 STN-PSTN Pitx2 Glut_2,135 STN-PSTN Pitx2 Glut,14 HY Glut,Glut,14,4.323684,4.9482727,0.7857142857142857
2238,2441 STN-PSTN Pitx2 Glut_2,0599 STN-PSTN Pitx2 Glut_2,135 STN-PSTN Pitx2 Glut,14 HY Glut,Glut,13,4.4398274,6.047502,0.7692307692307693
2241,2450 STN-PSTN Pitx2 Glut_4,0601 STN-PSTN Pitx2 Glut_4,135 STN-PSTN Pitx2 Glut,14 HY Glut,Glut,1,0.0,0.0,0.0
2244,2459 STN-PSTN Pitx2 Glut_7,0604 STN-PSTN Pitx2 Glut_7,135 STN-PSTN Pitx2 Glut,14 HY Glut,Glut,5,4.236728,4.467003,0.8
2289,2107 LHA Barhl2 Glut_2,0525 LHA Barhl2 Glut_2,117 LHA Barhl2 Glut,13 CNU-HYa Glut,Glut,1,5.2383986,5.2383986,1.0
2297,2749 PRC-PAG Pax6 Glut_4,0679 PRC-PAG Pax6 Glut_4,155 PRC-PAG Pax6 Glut,19 MB Glut,Glut,101,4.10022,5.5967374,0.6435643564356436
2301,2738 PRC-PAG Pax6 Glut_2,0677 PRC-PAG Pax6 Glut_2,155 PRC-PAG Pax6 Glut,19 MB Glut,Glut,84,4.84366,5.7416177,0.7857142857142857
2302,2733 PRC-PAG Pax6 Glut_2,0677 PRC-PAG Pax6 Glut_2,155 PRC-PAG Pax6 Glut,19 MB Glut,Glut,39,4.617542,5.559347,0.7435897435897436
2303,2739 PRC-PAG Pax6 Glut_2,0677 PRC-PAG Pax6 Glut_2,155 PRC-PAG Pax6 Glut,19 MB Glut,Glut,190,4.5672975,5.708539,0.7526315789473684
2304,2734 PRC-PAG Pax6 Glut_2,0677 PRC-PAG Pax6 Glut_2,155 PRC-PAG Pax6 Glut,19 MB Glut,Glut,72,4.9698954,5.864728,0.8055555555555556
2305,2730 PRC-PAG Pax6 Glut_1,0676 PRC-PAG Pax6 Glut_1,155 PRC-PAG Pax6 Glut,19 MB Glut,Glut,206,4.421832,5.737262,0.7184466019417476
2306,2731 PRC-PAG Pax6 Glut_1,0676 PRC-PAG Pax6 Glut_1,155 PRC-PAG Pax6 Glut,19 MB Glut,Glut,69,3.569035,4.795837,0.6231884057971014
2307,2732 PRC-PAG Pax6 Glut_1,0676 PRC-PAG Pax6 Glut_1,155 PRC-PAG Pax6 Glut,19 MB Glut,Glut,53,4.9082727,5.7248154,0.8301886792452831
2308,2740 PRC-PAG Pax6 Glut_2,0677 PRC-PAG Pax6 Glut_2,155 PRC-PAG Pax6 Glut,19 MB Glut,Glut,69,4.3711224,5.6590533,0.7101449275362319
2309,2735 PRC-PAG Pax6 Glut_2,0677 PRC-PAG Pax6 Glut_2,155 PRC-PAG Pax6 Glut,19 MB Glut,Glut,18,4.2239566,5.586273,0.6666666666666666
2310,2736 PRC-PAG Pax6 Glut_2,0677 PRC-PAG Pax6 Glut_2,155 PRC-PAG Pax6 Glut,19 MB Glut,Glut,70,3.4422617,4.9859223,0.5714285714285714
2311,2737 PRC-PAG Pax6 Glut_2,0677 PRC-PAG Pax6 Glut_2,155 PRC-PAG Pax6 Glut,19 MB Glut,Glut,42,5.47475,5.5203276,0.9523809523809523
2312,2748 PRC-PAG Pax6 Glut_4,0679 PRC-PAG Pax6 Glut_4,155 PRC-PAG Pax6 Glut,19 MB Glut,Glut,27,5.2661643,6.188738,0.8148148148148148
2328,2420 PH-ant-LHA Otp Bsx Glut_6,0596 PH-ant-LHA Otp Bsx Glut_6,134 PH-ant-LHA Otp Bsx Glut,14 HY Glut,Glut,1,5.222389,5.222389,1.0
2334,2536 PH-SUM Foxa1 Glut_1,0622 PH-SUM Foxa1 Glut_1,141 PH-SUM Foxa1 Glut,14 HY Glut,Glut,3,7.056741,6.727842,1.0
2337,2540 PH-SUM Foxa1 Glut_2,0623 PH-SUM Foxa1 Glut_2,141 PH-SUM Foxa1 Glut,14 HY Glut,Glut-GABA,2,5.054159,5.054159,1.0
2338,2554 PH-SUM Foxa1 Glut_5,0626 PH-SUM Foxa1 Glut_5,141 PH-SUM Foxa1 Glut,14 HY Glut,Glut,9,3.8695831,5.3307076,0.6666666666666666
2339,2537 PH-SUM Foxa1 Glut_1,0622 PH-SUM Foxa1 Glut_1,141 PH-SUM Foxa1 Glut,14 HY Glut,Glut,12,6.0457625,6.411416,0.9166666666666666
2340,2538 PH-SUM Foxa1 Glut_1,0622 PH-SUM Foxa1 Glut_1,141 PH-SUM Foxa1 Glut,14 HY Glut,Glut,2,2.632963,2.632963,0.5
2344,2772 IF-RL-CLI-PAG Foxa1 Glut_2,0686 IF-RL-CLI-PAG Foxa1 Glut_2,159 IF-RL-CLI-PAG Foxa1 Glut,19 MB Glut,Glut,117,5.4015045,6.2697,0.8376068376068376
2345,2767 IF-RL-CLI-PAG Foxa1 Glut_1,0685 IF-RL-CLI-PAG Foxa1 Glut_1,159 IF-RL-CLI-PAG Foxa1 Glut,19 MB Glut,Glut,8,2.0906343,0.0,0.375
2347,2539 PH-SUM Foxa1 Glut_1,0622 PH-SUM Foxa1 Glut_1,141 PH-SUM Foxa1 Glut,14 HY Glut,Glut,13,5.4371676,6.3186936,0.8461538461538461
2348,2775 IF-RL-CLI-PAG Foxa1 Glut_3,0687 IF-RL-CLI-PAG Foxa1 Glut_3,159 IF-RL-CLI-PAG Foxa1 Glut,19 MB Glut,Glut,53,4.214164,5.834569,0.660377358490566
2349,2773 IF-RL-CLI-PAG Foxa1 Glut_2,0686 IF-RL-CLI-PAG Foxa1 Glut_2,159 IF-RL-CLI-PAG Foxa1 Glut,19 MB Glut,Glut,68,4.5858774,6.00764,0.7205882352941176
2350,2776 IF-RL-CLI-PAG Foxa1 Glut_3,0687 IF-RL-CLI-PAG Foxa1 Glut_3,159 IF-RL-CLI-PAG Foxa1 Glut,19 MB Glut,Glut,168,3.5986195,4.994035,0.6130952380952381
2351,2768 IF-RL-CLI-PAG Foxa1 Glut_1,0685 IF-RL-CLI-PAG Foxa1 Glut_1,159 IF-RL-CLI-PAG Foxa1 Glut,19 MB Glut,Glut,45,5.3529315,5.839744,0.8888888888888888
2352,2769 IF-RL-CLI-PAG Foxa1 Glut_1,0685 IF-RL-CLI-PAG Foxa1 Glut_1,159 IF-RL-CLI-PAG Foxa1 Glut,19 MB Glut,Glut,76,4.6236377,5.765766,0.75
2353,2778 IF-RL-CLI-PAG Foxa1 Glut_4,0688 IF-RL-CLI-PAG Foxa1 Glut_4,159 IF-RL-CLI-PAG Foxa1 Glut,19 MB Glut,Dopa,474,4.5045314,5.789552,0.7151898734177216
2354,2777 IF-RL-CLI-PAG Foxa1 Glut_3,0687 IF-RL-CLI-PAG Foxa1 Glut_3,159 IF-RL-CLI-PAG Foxa1 Glut,19 MB Glut,Glut,32,2.878811,2.1783085,0.5
2355,2770 IF-RL-CLI-PAG Foxa1 Glut_1,0685 IF-RL-CLI-PAG Foxa1 Glut_1,159 IF-RL-CLI-PAG Foxa1 Glut,19 MB Glut,Dopa,42,4.1350355,5.510803,0.7142857142857143
2356,2774 IF-RL-CLI-PAG Foxa1 Glut_2,0686 IF-RL-CLI-PAG Foxa1 Glut_2,159 IF-RL-CLI-PAG Foxa1 Glut,19 MB Glut,Glut,252,4.9898586,6.0081053,0.7857142857142857
2357,2779 IF-RL-CLI-PAG Foxa1 Glut_4,0688 IF-RL-CLI-PAG Foxa1 Glut_4,159 IF-RL-CLI-PAG Foxa1 Glut,19 MB Glut,Glut,54,4.248929,5.4833813,0.6851851851851852
